chr1	888659	ENST00000327044	 4567.800999999999 	 4558.071 	 -9.729999999998654
chr1	909238	ENST00000379409	 481.5449999999999 	 481.5449999999999 	 0.0
chr1	909238	ENST00000379410	 267.52200000000005 	 267.52200000000005 	 0.0
chr1	909238	ENST00000379407	 267.7649999999999 	 267.7649999999999 	 0.0
chr1	909238	ENST00000491024	 0.705 	 0.71 	 0.0050000000000000044
chr1	911595	ENST00000433179	 1235.4050000000002 	 1235.4050000000002 	 0.0
chr1	911595	ENST00000341290	 1235.331 	 1235.331 	 0.0
chr1	914333	ENST00000433179	 1235.382 	 1235.4050000000002 	 0.023000000000138243
chr1	914333	ENST00000341290	 1235.331 	 1235.331 	 0.0
chr1	914876	ENST00000433179	 1235.4050000000002 	 1235.4050000000002 	 0.0
chr1	914876	ENST00000341290	 1235.331 	 1235.331 	 0.0
chr1	935222	ENST00000428771	 9.150000000000002 	 9.150000000000002 	 0.0
chr1	1168223	ENST00000379198	 1980.0690000000002 	 1967.5240000000013 	 -12.544999999998936
chr1	1249187	ENST00000528879	 353.6039999999999 	 354.47800000000007 	 0.8740000000001373
chr1	1431165	ENST00000308647	 2240.3190000000013 	 2240.3190000000013 	 0.0
chr1	1551927	ENST00000505820	 2075.113999999999 	 2075.113999999999 	 0.0
chr1	1551927	ENST00000520777	 2075.488 	 2075.488 	 0.0
chr1	1551927	ENST00000357210	 2079.6490000000003 	 2079.6490000000003 	 0.0
chr1	1551927	ENST00000360522	 1904.8599999999992 	 1904.8599999999992 	 0.0
chr1	1551927	ENST00000378710	 2080.6350000000007 	 2080.6350000000007 	 0.0
chr1	1551927	ENST00000355826	 2075.541 	 2075.541 	 0.0
chr1	1551927	ENST00000518681	 1999.2969999999993 	 1999.2969999999993 	 0.0
chr1	1551927	ENST00000489635	 37.097 	 37.097 	 0.0
chr1	1551927	ENST00000514363	 37.00399999999999 	 37.00399999999999 	 0.0
chr1	1558792	ENST00000487053	 1477.5430000000001 	 1477.5430000000001 	 0.0
chr1	1558792	ENST00000504599	 2082.4090000000006 	 2082.4090000000006 	 0.0
chr1	1558792	ENST00000505820	 2075.113999999999 	 2075.113999999999 	 0.0
chr1	1558792	ENST00000520777	 2075.488 	 2075.488 	 0.0
chr1	1558792	ENST00000357210	 2079.6490000000003 	 2079.6490000000003 	 0.0
chr1	1558792	ENST00000360522	 1904.8599999999992 	 1904.8599999999992 	 0.0
chr1	1558792	ENST00000378710	 2080.6350000000007 	 2080.6350000000007 	 0.0
chr1	1558792	ENST00000518681	 1999.2969999999993 	 1999.2969999999993 	 0.0
chr1	1558792	ENST00000489635	 37.097 	 37.097 	 0.0
chr1	1577180	ENST00000407249	 1842.5880000000006 	 1842.5880000000006 	 0.0
chr1	1577180	ENST00000341832	 1840.8710000000005 	 1840.8710000000005 	 0.0
chr1	1577180	ENST00000317673	 1842.1409999999992 	 1842.1409999999992 	 0.0
chr1	1577180	ENST00000340677	 1844.181999999999 	 1844.181999999999 	 0.0
chr1	1599812	ENST00000234800	 7108.61 	 7120.162 	 11.55200000000059
chr1	1599812	ENST00000378662	 7108.61 	 7120.162 	 11.55200000000059
chr1	1650845	ENST00000378633	 1376.5349999999994 	 1377.207 	 0.6720000000007076
chr1	1650845	ENST00000356200	 1372.3879999999983 	 1373.087 	 0.6990000000016607
chr1	1650845	ENST00000378638	 1372.3879999999983 	 1373.087 	 0.6990000000016607
chr1	1650845	ENST00000509982	 3.2600000000000002 	 3.27 	 0.009999999999999787
chr1	1650845	ENST00000357760	 1380.1519999999998 	 1380.8199999999997 	 0.6679999999998927
chr1	1650845	ENST00000358779	 1376.7839999999994 	 1377.4580000000008 	 0.6740000000013424
chr1	1650845	ENST00000404249	 1376.4569999999999 	 1377.133 	 0.6760000000001583
chr1	1650845	ENST00000460465	 3.27 	 3.2800000000000002 	 0.010000000000000231
chr1	1650845	ENST00000378635	 5.202 	 5.202 	 0.0
chr1	1650845	ENST00000479362	 0.0 	 0.0 	 0.0
chr1	1653093	ENST00000378633	 1377.866000000001 	 1377.207 	 -0.6590000000007876
chr1	1653093	ENST00000356200	 1373.7889999999995 	 1373.087 	 -0.7019999999995434
chr1	1653093	ENST00000378638	 1373.7889999999995 	 1373.087 	 -0.7019999999995434
chr1	1653093	ENST00000509982	 3.2800000000000002 	 3.27 	 -0.010000000000000231
chr1	1653093	ENST00000357760	 1381.4890000000016 	 1380.8199999999997 	 -0.6690000000019154
chr1	1653093	ENST00000358779	 1378.1420000000007 	 1377.4580000000008 	 -0.6839999999999691
chr1	1653093	ENST00000404249	 1377.7920000000008 	 1377.133 	 -0.6590000000007876
chr1	1653093	ENST00000460465	 3.285 	 3.2800000000000002 	 -0.004999999999999893
chr1	1653093	ENST00000378635	 5.202 	 5.202 	 0.0
chr1	1653093	ENST00000479362	 0.0 	 0.0 	 0.0
chr1	1666175	ENST00000246421	 4062.4660000000044 	 4062.734000000004 	 0.26799999999957436
chr1	1666175	ENST00000355439	 4063.4770000000003 	 4063.824999999999 	 0.3479999999985921
chr1	1666175	ENST00000400924	 4063.4770000000003 	 4063.824999999999 	 0.3479999999985921
chr1	1666251	ENST00000246421	 4062.422000000002 	 4062.734000000004 	 0.3120000000021719
chr1	1666251	ENST00000355439	 4063.348 	 4063.824999999999 	 0.47699999999895226
chr1	1666251	ENST00000400924	 4063.348 	 4063.824999999999 	 0.47699999999895226
chr1	1669767	ENST00000246421	 4062.0480000000016 	 4062.734000000004 	 0.6860000000024229
chr1	1669767	ENST00000355439	 4063.139 	 4063.824999999999 	 0.6859999999987849
chr1	1669767	ENST00000400924	 4063.139 	 4063.824999999999 	 0.6859999999987849
chr1	1686040	ENST00000344463	 862.9399999999986 	 862.1289999999998 	 -0.8109999999987849
chr1	1686040	ENST00000341426	 817.0049999999995 	 816.0210000000004 	 -0.9839999999991278
chr1	1686040	ENST00000341991	 817.0049999999995 	 816.0210000000004 	 -0.9839999999991278
chr1	1686040	ENST00000378625	 862.9399999999986 	 862.1289999999998 	 -0.8109999999987849
chr1	1686040	ENST00000342348	 814.1549999999991 	 811.5390000000007 	 -2.615999999998394
chr1	1849976	ENST00000378602	 1546.6110000000003 	 1836.0510000000004 	 289.44000000000005
chr1	2126139	ENST00000414253	 91.40199999999997 	 91.76499999999999 	 0.36300000000001376
chr1	2126139	ENST00000400918	 78.18300000000004 	 78.18300000000004 	 0.0
chr1	2126139	ENST00000378543	 0.0 	 0.0 	 0.0
chr1	2126139	ENST00000378546	 79.24500000000003 	 79.62299999999999 	 0.3779999999999575
chr1	2160390	ENST00000378536	 404.4060000000001 	 404.4060000000001 	 0.0
chr1	2444414	ENST00000378466	 2779.3680000000013 	 2777.920000000001 	 -1.4480000000003201
chr1	2444414	ENST00000435556	 2746.6839999999956 	 2745.243999999995 	 -1.4400000000005093
chr1	2444414	ENST00000502512	 159.452 	 157.97999999999996 	 -1.4720000000000368
chr1	2488153	ENST00000355716	 2541.412000000001 	 2541.4140000000007 	 0.001999999999497959
chr1	2488153	ENST00000426449	 784.2580000000002 	 784.2660000000003 	 0.008000000000151886
chr1	2488153	ENST00000434817	 2378.911 	 2378.917 	 0.005999999999858119
chr1	2488153	ENST00000435221	 2378.911 	 2378.917 	 0.005999999999858119
chr1	2488153	ENST00000451778	 2378.911 	 2378.917 	 0.005999999999858119
chr1	2488153	ENST00000409119	 784.3860000000001 	 784.395 	 0.008999999999900865
chr1	2494330	ENST00000355716	 2535.449 	 2541.4140000000007 	 5.9650000000006
chr1	3548832	ENST00000270708	 3311.544999999998 	 3320.933999999999 	 9.389000000001033
chr1	3548832	ENST00000378322	 3432.361999999997 	 3441.7789999999964 	 9.416999999999462
chr1	3548832	ENST00000424367	 1769.8300000000002 	 1779.31 	 9.47999999999979
chr1	3807593	ENST00000361605	 5.404999999999999 	 5.385 	 -0.019999999999999574
chr1	6157434	ENST00000602612	 633.0490000000005 	 633.061000000001 	 0.012000000000398359
chr1	6313938	ENST00000377893	 7979.203000000004 	 7979.215000000003 	 0.011999999998806743
chr1	6614391	ENST00000377705	 3769.1759999999995 	 3769.1759999999995 	 0.0
chr1	6614415	ENST00000377705	 3769.1759999999995 	 3769.1759999999995 	 0.0
chr1	6614526	ENST00000377705	 3769.0089999999987 	 3769.1759999999995 	 0.16700000000082582
chr1	6649228	ENST00000377674	 1128.8080000000002 	 1084.3380000000002 	 -44.47000000000003
chr1	6705874	ENST00000377577	 2196.4209999999985 	 2196.447999999998 	 0.02699999999958891
chr1	6705874	ENST00000294401	 1481.667 	 1481.696 	 0.028999999999996362
chr1	6705874	ENST00000542246	 2127.494000000001 	 2127.5210000000006 	 0.02699999999958891
chr1	6705874	ENST00000377573	 2013.336999999999 	 2013.3639999999991 	 0.027000000000043656
chr1	6705874	ENST00000426784	 510.5550000000004 	 510.5550000000004 	 0.0
chr1	7887493	ENST00000377532	 2026.411 	 2026.411 	 0.0
chr1	7887493	ENST00000361923	 2027.1350000000007 	 2027.1350000000007 	 0.0
chr1	7887579	ENST00000377532	 2026.411 	 2026.411 	 0.0
chr1	7887579	ENST00000361923	 2027.1350000000007 	 2027.1350000000007 	 0.0
chr1	7890117	ENST00000377532	 2026.411 	 2026.411 	 0.0
chr1	7890117	ENST00000361923	 2027.1350000000007 	 2027.1350000000007 	 0.0
chr1	9165685	ENST00000377411	 8003.502999999998 	 8003.278999999997 	 -0.22400000000106957
chr1	9323910	ENST00000602477	 4506.2779999999975 	 4508.080000000005 	 1.8020000000078653
chr1	9323910	ENST00000377403	 4454.283000000004 	 4456.0529999999935 	 1.7699999999895226
chr1	9670834	ENST00000340381	 5520.762000000001 	 5520.762000000001 	 0.0
chr1	9670834	ENST00000377376	 5520.318000000003 	 5520.318000000003 	 0.0
chr1	10068297	ENST00000294435	 225.211 	 225.94099999999995 	 0.7299999999999329
chr1	10421798	ENST00000377081	 6780.6590000000115 	 6775.623000000011 	 -5.036000000000058
chr1	10421798	ENST00000263934	 6769.243999999995 	 6764.210999999995 	 -5.0330000000003565
chr1	10421798	ENST00000377086	 6783.384000000002 	 6778.354000000002 	 -5.029999999999745
chr1	10460485	ENST00000477958	 794.9200000000001 	 794.685 	 -0.23500000000012733
chr1	11710561	ENST00000354287	 189.92199999999997 	 167.01100000000002 	 -22.910999999999945
chr1	11716067	ENST00000376768	 733.7219999999999 	 734.7820000000002 	 1.0600000000002865
chr1	11716067	ENST00000251546	 737.0450000000001 	 738.2840000000001 	 1.2390000000000327
chr1	11716067	ENST00000425796	 739.7069999999999 	 738.0479999999999 	 -1.6589999999999918
chr1	11716067	ENST00000376770	 885.1679999999993 	 883.5550000000003 	 -1.6129999999990332
chr1	11716067	ENST00000251547	 885.1679999999993 	 883.5550000000003 	 -1.6129999999990332
chr1	11716067	ENST00000376760	 737.0450000000001 	 738.2840000000001 	 1.2390000000000327
chr1	11716067	ENST00000376762	 737.0450000000001 	 738.2840000000001 	 1.2390000000000327
chr1	11849447	ENST00000433342	 4111.535000000001 	 4111.535000000001 	 0.0
